sportId,eventTemplateId,eventTemplateType,marketTemplateId,marketTemplateType,marketTemplateName,marketTemplateKey,selectionTemplateType,selectionTemplateName,selectionTemplateKeyType,selectionTemplateKeyId,selectionTemplateKeyName,selectionTemplateKey,selectionTemplateKeyRealId,ictKey,ictMarketTemplateName,ictSelectionTemplateName,Result-field1,Result-field2,Translated ictMarketTemplateName,Translated ictSelectionTemplateName,naziv,naziv2,opis,uslov_za_pogodak,naziv_ishoda1,opis_ishoda1,naziv_ishoda2,opis_ishoda2,naziv_ishoda3,opis_ishoda3,naziv_ishoda4,opis_ishoda4,naziv_ishoda5,opis_ishoda5,naziv_ishoda6,opis_ishoda6,naziv_ishoda7,opis_ishoda7,naziv_ishoda8,opis_ishoda8,naziv_ishoda9,opis_ishoda9,naziv_ishoda10,opis_ishoda10,naziv_ishoda11,opis_ishoda11,naziv_ishoda12,opis_ishoda12,naziv_ishoda13,opis_ishoda13,naziv_ishoda14,opis_ishoda14,naziv_ishoda15,opis_ishoda15,naziv_ishoda16,opis_ishoda16,naziv_ishoda17,opis_ishoda17,naziv_ishoda18,opis_ishoda18,naziv_ishoda19,opis_ishoda19,naziv_ishoda20,opis_ishoda20,naziv_ishoda21,opis_ishoda21,naziv_ishoda22,opis_ishoda22,naziv_ishoda23,opis_ishoda23,naziv_ishoda24,opis_ishoda24,naziv_ishoda25,opis_ishoda25,napomena,kladionicarska_podvrsta
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 12, 'home': 18, 'type': 'selection-key-correct-score'}",H18-12,darts|two-participant-event|correct-score|H18-12,Correct Score,${away} ${winscore}-${losescore},18:12,"GDF=18, GGF=12",Tačan rezultat,18:12,NP1159,Darts Correct Score - 18:12,Tačan rezultat pikado - 18:12,GDF=18 and GGF=12,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 18, 'home': 13, 'type': 'selection-key-correct-score'}",A18-13,darts|two-participant-event|correct-score|A18-13,Correct Score,${home} ${winscore}-${losescore},13:18,"GDF=13, GGF=18",Tačan rezultat,13:18,NP871,Darts Correct Score - 13:18,Tačan rezultat pikado - 13:18,GDF=13 and GGF=18,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 13, 'home': 18, 'type': 'selection-key-correct-score'}",H18-13,darts|two-participant-event|correct-score|H18-13,Correct Score,${away} ${winscore}-${losescore},18:13,"GDF=18, GGF=13",Tačan rezultat,18:13,NP872,Darts Correct Score - 18:13,Tačan rezultat pikado - 18:13,GDF=18 and GGF=13,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 18, 'home': 14, 'type': 'selection-key-correct-score'}",A18-14,darts|two-participant-event|correct-score|A18-14,Correct Score,${home} ${winscore}-${losescore},14:18,"GDF=14, GGF=18",Tačan rezultat,14:18,NP873,Darts Correct Score - 14:18,Tačan rezultat pikado - 14:18,GDF=14 and GGF=18,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 14, 'home': 18, 'type': 'selection-key-correct-score'}",H18-14,darts|two-participant-event|correct-score|H18-14,Correct Score,${away} ${winscore}-${losescore},18:14,"GDF=18, GGF=14",Tačan rezultat,18:14,NP874,Darts Correct Score - 18:14,Tačan rezultat pikado - 18:14,GDF=18 and GGF=14,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 18, 'home': 15, 'type': 'selection-key-correct-score'}",A18-15,darts|two-participant-event|correct-score|A18-15,Correct Score,${home} ${winscore}-${losescore},15:18,"GDF=15, GGF=18",Tačan rezultat,15:18,NP875,Darts Correct Score - 15:18,Tačan rezultat pikado - 15:18,GDF=15 and GGF=18,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 15, 'home': 18, 'type': 'selection-key-correct-score'}",H18-15,darts|two-participant-event|correct-score|H18-15,Correct Score,${away} ${winscore}-${losescore},18:15,"GDF=18, GGF=15",Tačan rezultat,18:15,NP876,Darts Correct Score - 18:15,Tačan rezultat pikado - 18:15,GDF=18 and GGF=15,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 18, 'home': 16, 'type': 'selection-key-correct-score'}",A18-16,darts|two-participant-event|correct-score|A18-16,Correct Score,${home} ${winscore}-${losescore},16:18,"GDF=16, GGF=18",Tačan rezultat,16:18,NP877,Darts Correct Score - 16:18,Tačan rezultat pikado - 16:18,GDF=16 and GGF=18,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 16, 'home': 18, 'type': 'selection-key-correct-score'}",H18-16,darts|two-participant-event|correct-score|H18-16,Correct Score,${away} ${winscore}-${losescore},18:16,"GDF=18, GGF=16",Tačan rezultat,18:16,NP878,Darts Correct Score - 18:16,Tačan rezultat pikado - 18:16,GDF=18 and GGF=16,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 18, 'home': 17, 'type': 'selection-key-correct-score'}",A18-17,darts|two-participant-event|correct-score|A18-17,Correct Score,${home} ${winscore}-${losescore},17:18,"GDF=17, GGF=18",Tačan rezultat,17:18,NP879,Darts Correct Score - 17:18,Tačan rezultat pikado - 17:18,GDF=17 and GGF=18,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 17, 'home': 18, 'type': 'selection-key-correct-score'}",H18-17,darts|two-participant-event|correct-score|H18-17,Correct Score,${away} ${winscore}-${losescore},18:17,"GDF=18, GGF=17",Tačan rezultat,18:17,NP880,Darts Correct Score - 18:17,Tačan rezultat pikado - 18:17,GDF=18 and GGF=17,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,Draw ${score}-${score},selection-key-correct-score,,,"{'away': 6, 'home': 6, 'type': 'selection-key-correct-score'}",D6-6,darts|two-participant-event|correct-score|D6-6,Correct Score,Draw ${score}-${score},6:6,"GDF=6, GGF=6",Tačan rezultat,6:6,NP881,Darts Correct Score - 6:6,Tačan rezultat pikado - 6:6,GDF=6 and GGF=6,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-1,market-template-two-ways-winner,Set 1 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 1, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-1|H,Set 1 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 1. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-1,market-template-two-ways-winner,Set 1 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 1, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,darts|two-participant-event|set-winner-1|A,Set 1 winner,${away},0:3,"GDF=0, GGF=3",Pobjednik 1. seta,2,NP1167,Set Winner,Pobjednik seta,GDF<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-2,market-template-two-ways-winner,Set 2 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 2, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-2|H,Set 2 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 2. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-2,market-template-two-ways-winner,Set 2 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 2, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,darts|two-participant-event|set-winner-2|A,Set 2 winner,${away},0:3,"GDF=0, GGF=3",Pobjednik 2. seta,2,NP1167,Set Winner,Pobjednik seta,GDF<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-3,market-template-two-ways-winner,Set 3 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 3, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-3|H,Set 3 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 3. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-3,market-template-two-ways-winner,Set 3 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 3, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,darts|two-participant-event|set-winner-3|A,Set 3 winner,${away},0:3,"GDF=0, GGF=3",Pobjednik 3. seta,2,NP1167,Set Winner,Pobjednik seta,GDF<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-4,market-template-two-ways-winner,Set 4 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 4, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-4|H,Set 4 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 4. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-4,market-template-two-ways-winner,Set 4 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 4, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,darts|two-participant-event|set-winner-4|A,Set 4 winner,${away},0:3,"GDF=0, GGF=3",Pobjednik 4. seta,2,NP1167,Set Winner,Pobjednik seta,GDF<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-5,market-template-two-ways-winner,Set 5 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 5, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-5|H,Set 5 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 5. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-5,market-template-two-ways-winner,Set 5 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 5, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,darts|two-participant-event|set-winner-5|A,Set 5 winner,${away},0:3,"GDF=0, GGF=3",Pobjednik 5. seta,2,NP1167,Set Winner,Pobjednik seta,GDF<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-6,market-template-two-ways-winner,Set 6 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 6, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-6|H,Set 6 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 6. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-6,market-template-two-ways-winner,Set 6 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 6, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,darts|two-participant-event|set-winner-6|A,Set 6 winner,${away},0:3,"GDF=0, GGF=3",Pobjednik 6. seta,2,NP1167,Set Winner,Pobjednik seta,GDF<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-7,market-template-two-ways-winner,Set 7 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 7, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-7|H,Set 7 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 7. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-7,market-template-two-ways-winner,Set 7 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 7, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,darts|two-participant-event|set-winner-7|A,Set 7 winner,${away},0:3,"GDF=0, GGF=3",Pobjednik 7. seta,2,NP1167,Set Winner,Pobjednik seta,GDF<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-8,market-template-two-ways-winner,Set 8 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 8, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-8|H,Set 8 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 8. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-8,market-template-two-ways-winner,Set 8 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 8, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,darts|two-participant-event|set-winner-8|A,Set 8 winner,${away},0:3,"GDF=0, GGF=3",Pobjednik 8. seta,2,NP1167,Set Winner,Pobjednik seta,GDF<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-9,market-template-two-ways-winner,Set 9 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 9, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-9|H,Set 9 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 9. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-9,market-template-two-ways-winner,Set 9 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 9, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,darts|two-participant-event|set-winner-9|A,Set 9 winner,${away},0:3,"GDF=0, GGF=3",Pobjednik 9. seta,2,NP1167,Set Winner,Pobjednik seta,GDF<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,set-winner-10,market-template-two-ways-winner,Set 10 winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'no': 10, 'type': 'time-range-set'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,darts|two-participant-event|set-winner-10|H,Set 10 winner,${home},3:0,"GDF=3, GGF=0",Pobjednik 10. seta,1,NP1166,Set Winner,Pobjednik seta,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
